groupId,artifactId,mcrTags
org.flywaydb.flyway-test-extensions,flyway-dbunit-spring4-test,"spring,testing,extension"
org.brickred,socialauth-spring,spring
com.github.fangjinuo.audit,audit-spring-boot-autoconfigure,"github,spring,config"
io.helidon.webclient,helidon-webclient-jaxrs,"rest,io,jaxrs"
io.quarkus,quarkus-kafka-client,"streaming,kafka,client,io"
org.openhab.addons.bundles,org.openhab.binding.loxone,"binding,bundle"
io.helidon.microprofile.grpc,helidon-microprofile-grpc-metrics,"grpc,metrics,io,rpc,protocol"
org.umlg,sqlg-hsqldb,"database,hsql"
io.syndesis.connector,connector-support-catalog,"support,connector,io"
org.apache.syncope.core,syncope-core-workflow-java,"workflow,apache"
com.amazonaws,aws-java-sdk-finspacedata,"aws,amazon,sdk"
org.apache.camel.quarkus,camel-quarkus-integration-tests-support-custom-main-listener,"support,integration,testing,apache,camel"
org.projectnessie,nessie-jaxrs,"rest,jaxrs"
io.syndesis.server,server-inspector,"server,io"
org.apache.karaf.wrapper,org.apache.karaf.wrapper.core,"apache,osgi"
org.xwiki.platform,xwiki-platform-flavor-api,"api,platform"
org.apache.servicecomb.saga.transports,transport-httpclient-spring,"spring,transport,apache,http"
com.navercorp.pinpoint,pinpoint-collector,collector
org.netbeans.html,ko-ws-tyrus,"ide,html,netbeans"
org.nuxeo.ecm.platform,nuxeo-admin-center-monitoring,"admin,monitoring,platform"
ai.foremast.metrics,foremast-spring-4x-k8s-metrics,"kubernetes,spring,metrics"
org.apache.jena,jena-arq,apache
org.apache.wicket,wicket-devutils,"apache,wicket"
io.takari.graph,takari-graph,"io,graph"
org.apache.shenyu,shenyu-spring-boot-starter-plugin-resilience4j,"plugin,spring,apache,starter"
org.openhab.addons.bundles,org.openhab.automation.pwm,bundle
org.jenkins-ci.plugins,matrix-auth,"plugin,matrix,authentication,jenkins"
org.exbin.auxiliary,paged_data,data
org.metawidget.modules.gwt,metawidget-gwt,"module,gwt,widget,ui"
org.apache.skywalking,cluster-nacos-plugin,"plugin,cluster,apache"
org.apache.camel,camel-jolt,"apache,camel"
org.jasig.cas.client,cas-client-integration-tomcat-common,"server,integration,webserver,client,tomcat"
org.wildfly,wildfly-clustering-marshalling-spi,"interface,cluster"
io.cdap.cdap,cdap-proto,"io,protocol"
com.azure.resourcemanager,azure-resourcemanager-search,"azure,search"
io.jsonwebtoken,jjwt-gson,"json,io"
org.apache.nifi,nifi-hl7-processors,"apache,processor"
org.uma.jmetal,jmetal-parallel,parallel
org.apache.hive.shims,hive-shims-0.23,"hadoop,apache"
org.eclipse.jetty.http2,http2-http-client-transport,"server,eclipse,webserver,transport,client,jetty,http"
tk.mybatis,mapper-weekend,"persistence,mapping"
org.hibernate.search,hibernate-search-mapper-pojo-base,"persistence,pojo,mapping,hibernate,search"
org.kie.kogito,kogito-quarkus-predictions-deployment,deployment
com.google.inject,guice,"google,dependency-injection"
software.amazon.awssdk,appmesh,"aws,amazon"
ddf.security.handler,security-handler-api,"security,api"
org.modeshape,modeshape-unit-test,testing
org.opencastproject,opencast-termination-state-api,api
io.gravitee.am.plugins.handlers,gravitee-am-plugins-handlers-factor,"plugin,io"
io.loli.social,custom-spring-social-hibernate-jpa,"persistence,spring,jpa,social,hibernate,io"
com.vladsch.flexmark,flexmark-core-test,testing
org.activiti,activiti-engine,"bpm,engine"
org.kaazing,mina-integration-beans,"network,beans,socket,integration"
org.apache.geronimo.specs,geronimo-interceptor_1.2_spec,"apache,specs"
org.apache.camel.quarkus,camel-quarkus-mllp-deployment,"deployment,apache,camel"
com.gluonhq,charm-cloudlink-client,client
directory-naming,naming-java,"directory,naming"
org.sosy-lab,javasmt-solver-cvc4,solver
org.openhab.addons.bundles,org.openhab.binding.myq,"binding,bundle"
io.mobilitydata.transit,gtfs-realtime-bindings,"binding,realtime,io"
org.talend.esb.examples,cxf-jmx-service,"jmx,esb,service,example"
io.restx,restx-factory-admin,"admin,factory,io"
com.microsoft.playwright,driver-bundle,"bundle,driver"
com.jcraft,jzlib,compression
org.apache.twill,twill-discovery-core,"apache,discovery"
org.apache.storm,storm-server,"server,apache"
org.geoserver.extension,gs-feature-pregeneralized,"geo,extension"
org.apache.shardingsphere,shardingsphere-transaction-xa-spi,"interface,apache,transaction"
org.apache.hadoop,hadoop-common,"hadoop,apache"
org.ocpsoft.rewrite,rewrite-config-servlet,"servlet,config"
org.apache.camel,camel-js-dsl,"apache,dsl,camel"
io.seata,seata-sqlparser-core,io
org.webjars.bower,devicejs,"web,assets"
jakarta.security.auth.message,jakarta.security.auth.message-api,"security,authentication,api"
com.vaadin,vaadin-dev-server,"server,gwt,web-framework"
org.apache.derby.wso2,derby,"database,apache"
com.hazelcast.jet.examples,hazelcast-jet-examples-hello-world,"hazelcast,example"
org.eclipse.milo,dictionary-reader,"reader,eclipse"
org.mule.runtime,mule-module-tooling-support,"support,module,runtime"
org.activiti,activiti-spring-conformance-tests,"bpm,spring,testing"
de.learnlib,learnlib-annotation-processor,"annotations,processor"
org.apache.servicecomb.saga,saga-core-akka,"actor,akka,distributed,concurrency,apache"
io.cucumber,cucumber-java8,io
org.neo4j,neo4j-resource,"database,resource,graph,neo4j"
org.apache.shenyu,shenyu-spring-boot-starter-sync-data-websocket,"data,websocket,spring,apache,sync,starter"
io.joyrpc,joyrpc-springboot,io
org.netbeans.api,org-netbeans-modules-parsing-indexing,"module,parser,ide,api,netbeans"
org.apache.jclouds.labs,rackspace-cloudqueues-us,"cloud,apache"
io.cdap.cdap,cdap-securestore-ext-cloudkms,io
com.ibm.fhir,fhir-operation-document,ibm
org.apache.skywalking,library-util,"apache,library"
org.apache.camel.quarkus,camel-quarkus-integration-test-support-custom-dataformat,"support,integration,testing,apache,camel"
org.jline,jline,command-line
org.eclipse.platform,org.eclipse.team.core,"eclipse,platform"
org.apache.camel.quarkus,camel-quarkus-mustache-deployment,"deployment,mustache,apache,camel"
org.wildfly.swarm,ribbon-modules,module
org.keycloak,keycloak-tomcat-adapter-spi,"server,interface,webserver,tomcat"
org.togglz,togglz-guice,dependency-injection
org.opencastproject,opencast-publication-service-oaipmh,service
software.amazon.awssdk,forecast,"aws,amazon"
com.github.scribejava,scribejava-httpclient-armeria,"github,http"
org.togglz,togglz-slf4j,"logging,slf4j"
org.apache.maven.plugins,maven-javadoc-plugin,"plugin,build,build-system,maven,apache"
org.apache.activemq,activemq-openwire-legacy,"jms,queue,apache"
org.apache.ozone,hdds-common,apache
com.google.apis,google-api-services-taskqueue,"google,service,api"
de.tudarmstadt.ukp.inception.app,inception-search-core,search
org.apache.jclouds.labs,rackspace-cloudqueues-uk,"cloud,apache"
org.noear,water.client,client
org.apache.nifi,nifi-cassandra-services,"database,cassandra,service,apache"
org.opensaml,opensaml-soap-impl,soap
io.vertx,vertx-auth-sql-client,"sql,vertx,authentication,client,io"
net.sourceforge.javaocr.plugins,javaocr-plugin-awt,plugin
org.activiti,activiti-core-test-assertions,"bpm,testing"
com.blazebit,blaze-persistence-integration-jaxrs-jsonb-jakarta,"persistence,integration,rest,jaxrs"
io.katharsis,katharsis-validation,"io,validation"
org.xwiki.platform,xwiki-platform-wiki-default,"wiki,platform"
org.jboss.errai,errai-cdi-shared,jboss
org.wildfly.extras.batavia,transformer-impl-eclipse,eclipse
org.camunda.bpm.extension.mockito,camunda-bpm-mockito,"mock,bpm,extension"
org.orienteer.transponder,transponder-orientdb,orientdb
com.amazonaws,aws-java-sdk-cloud9,"aws,amazon,sdk,cloud"
org.codice.ddf.spatial,spatial-csw-source-common,spatial
io.joynr.java.common,guice-integration,"integration,dependency-injection,io"
com.github.ThexXTURBOXx,fernflower,github
com.blazebit,blaze-persistence-jpa-criteria-jpa-2-compatibility-jar,"persistence,jpa,compatibility"
org.apache.knox,gateway-util-configinjector,"gateway,apache"
com.netflix.rxjava,rxjava-async-util,"reactive,asynchronous"
io.wcm,io.wcm.caconfig.extensions,"io,extension"
org.kie.kogito,kogito-addons-human-task-prediction-api,api
org.databene,contiperf,"benchmark,performance"
com.liferay.portal,util-java,portal
net.snaq,dbpool,"jdbc,pool"
org.apache.jclouds.provider,azureblob,"provider,cloud,apache,storage"
org.springframework.boot,spring-boot-starter-oauth2-resource-server,"server,spring,authentication,resource,starter,oauth"
org.webjars,google-diff-match-patch,"assets,google,web,diff"
org.xwiki.platform,xwiki-platform-filter-event-model,"model,event,filtering,platform"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-de-maxent,model
org.glassfish.jersey.examples,server-sent-events-jersey,"server,event,webservice,example"
org.checkerframework,compiler,"compiler,java,parser"
org.apache.eagle,eagle-common,apache
org.apache.drill.exec,drill-jdbc,"sql,jdbc,apache"
org.apache.phoenix,phoenix-server-hbase-2.4.0,"database,server,apache,hbase"
com.alipay.sofa,tracer-extensions,extension
org.apache.camel,camel-joor,"apache,camel"
org.apache.maven.shared,maven-script-interpreter,"build,build-system,maven,apache,scripting"
org.apache.camel,camel-jooq,"apache,camel"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-model-morphtagger-es-conll2009,model
net.spy,spymemcached,"cache,client"
io.dekorate,prometheus-annotations,"prometheus,annotations,io"
org.fife.ui,rsyntaxtextarea,"ui,clojure"
net.openhft,chronicle-logger-log4j-2,logging
org.glassfish.metro,webservices-extra-jdk-packages,webservice
org.jboss.spec.javax.servlet,jboss-servlet-api_3.1_spec,"servlet,jboss,api"
org.apache.tomee,taglibs-shade,"apache,jsp,taglib"
org.apache.aries.spifly,org.apache.aries.spifly.static.bundle,"bundle,apache"
io.trino.hive,hive-apache,"apache,io"
io.cdap.cdap,cdap-system-app-unit-test,"system,testing,io"
io.ebean,ebean-externalmapping-api,"io,api"
org.opensaml,opensaml-xmlsec-api,"security,api"
com.github.qiujiayu,autoload-cache-serializer-hessian,"github,cache,serialization,webservice"
org.wildfly.swarm,infinispan-runtime,"cache,runtime"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-tagger-de-hgc,model
org.apache.rocketmq,rocketmq-tools,"queue,tools,apache"
org.apache.wicket.experimental.wicket9,wicket-metrics,"experimental,apache,metrics,wicket"
io.vertx,vertx-oracle-client,"vertx,client,io"
org.isisaddons.module.publishmq,isis-module-publishmq-dom-servicespi,"module,dom"
org.jboss.jandex,typeannotation-test,"testing,jboss"
org.nutz,nutz-integration-redisson,integration
io.fabric8.funktion,k8amq,io
org.springframework.integration,spring-integration-cassandra,"database,integration,spring,cassandra"
org.apache.camel,camel-spring,"spring,apache,camel"
org.jboss.ws.projects,jaxws-undertow-httpspi,"jboss,webservice"
org.hawkular.apm,hawkular-apm-server-processors-alerts-publisher,"server,processor"
org.xwiki.platform,xwiki-platform-user-directory-test-pageobjects,"testing,platform,directory"
org.pentaho.di.plugins,gp-bulk-loader-core,"plugin,loader"
tech.tablesaw,tablesaw-excel,"excel,spreadsheet"
org.apache.activemq,apollo-openwire-generator,"generator,jms,queue,apache"
org.wicketstuff,wicketstuff-offline-mode,wicket
org.graphfoundation.ongdb,ongdb-csv,csv
io.github.interacto,interacto-javafx,"github,io"
org.kitesdk,kite-tools,tools
org.eclipse.rdf4j,rdf4j-repository-sparql,"rdf,repository,eclipse,sparql"
io.micrometer.prometheus,prometheus-rsocket-client,"prometheus,client,io"
org.sonatype.nexus,nexus-scheduling,scheduling
org.apache.camel.quarkus,camel-quarkus-digitalocean,"digitalocean,apache,camel"
org.sakaiproject.message,sakai-message-api,api
org.alluxio,alluxio-table-server-master,server
io.syndesis.server,server-endpoint,"server,io"
org.springdoc,springdoc-openapi-common,api
com.graphql-java,graphql-java-annotations,"annotations,graphql"
org.xwiki.platform,xwiki-platform-configuration-api,"config,api,platform"
org.apache.camel.quarkus,camel-quarkus-disruptor,"disruptor,apache,camel"
de.javakaffee.msm,msm-xstream-serializer,"serialization,xml"
org.bytedeco,dnnl-platform,platform
com.github.fangjinuo.sqlhelper,sqlhelper-tkmapper-spring-boot-starter,"github,spring,starter"
org.eobjects.metamodel,MetaModel-jdbc,"sql,jdbc"
org.wildfly.swarm,undertow-runtime,runtime
org.testingisdocumenting.webtau,webtau-http-groovy,"groovy,http"
cc.redpen,redpen-cli,command-line
com.hccake,ballcat-extend-mybatis-plus,persistence
org.glassfish.jersey.connectors,jersey-grizzly-connector,"connector,webservice"
org.apache.servicecomb,foundation-config,"config,apache"
io.quarkus,quarkus-jgit,"io,git"
org.drools,drools-wiring-static,rule-engine
org.opencastproject,opencast-authorization-manager,"authorization,manager"
edu.stanford.protege,webprotege-annotations,annotations
org.apache.camel.quarkus,camel-quarkus-jcr-deployment,"deployment,apache,camel"
org.drools.testcoverage,drools-kie-ci-with-domain-test-domain,"rule-engine,testing"
org.terrier,terrier-index-api,"api,index"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-de-perceptron,model
org.optaplanner,optaplanner-persistence-jaxb,"persistence,binding,xml"
org.glassfish,javax.servlet.jsp,"servlet,jsp"
org.joyqueue,joyqueue-datasource-api,"data,api,datasource"
org.jfree,jfreechart-fx,visualization
org.apache.flink,flink-shaded-jackson,apache
com.github.mpusher,mpush-test,"github,testing"
org.springframework.cloud,spring-cloud-contract-stub-runner,"spring,runner,cloud,stub"
org.graphfoundation.ongdb,ongdb-lucene-index,"lucene,index"
org.springdoc,springdoc-openapi-webmvc-core,"api,mvc"
org.springframework.cloud.fn,twitter-common,"spring,cloud,twitter"
com.ibm.cos,ibm-cos-java-sdk,"sdk,ibm"
com.consol.citrus,citrus-test-generator,"generator,testing"
org.wso2.carbon.analytics-common,org.wso2.carbon.event.stream.core,"streaming,event,analytics"
javax.script,jexl-engine,"standard,javax,scripting,specs,engine"
org.apache.rya,rya.indexing,apache
pl.edu.icm.sedno,sedno-tools,tools
pl.zankowski,iextrading4j-samples,example
com.facebook.nifty,nifty-load-tester,facebook
es.gob.afirma,afirma-crypto-batch-client,"cryptography,batch,client"
org.wildfly.swarm,jsf-runtime,"jsf,runtime"
software.amazon.awssdk,elasticloadbalancing,"aws,amazon"
org.kie.kogito,kogito-api-incubation-common,api
org.apache.commons,commons-geometry-euclidean,"apache,commons,geometry"
org.hornetq,hornetq-commons,queue
android,android,android
org.webjars.npm,dojo,"web,assets"
io.jooby,jooby-weld,io
org.apache.geronimo.specs,geronimo-jta_1.1_spec,"apache,transaction,specs"
com.google.zxing,android-core,"google,android"
org.springframework.security.oauth,spring-security-oauth2,"security,spring,authentication,oauth"
com.bluebreezecf,spark-job-server-client,"server,spark,client"
com.eclipsesource.jaxrs,provider-gson,"provider,json,rest,jaxrs"
org.apache.deltaspike.cdictrl,deltaspike-cdictrl-servlet,"servlet,apache"
org.apache.struts,struts2-json-plugin,"plugin,json,web-framework,apache"
org.apache.wicket,wicket-bean-validation,"beans,apache,wicket,validation"
org.wso2.carbon.identity.application.auth.basic,org.wso2.carbon.identity.application.authenticator.basicauth,"authentication,identity"
com.aliyun,aliyun-java-sdk-kms,sdk
org.apache.hive,hive-llap-common,"hadoop,apache"
org.springframework.cloud,spring-cloud-starter-kubernetes,"kubernetes,spring,cloud,starter"
com.google.cloud,google-cloud-workflow-executions,"workflow,google,cloud"
io.github.xxyopen,xxy-util,"github,io"
org.apache.tomee.bom,tomee-plus-api,"bom,apache,api"
org.fusesource.scalamd,scalamd_2.10,markdown
org.apache.nifi,nifi-parameter,apache
org.apache.james.jspf,apache-jspf-resolver,"apache,mail"
org.jboss.windup.maven,nexus-indexer-data,"data,build,build-system,maven,jboss,index"
javax,javaee-web-api,"standard,javaee,web,javax,api,specs"
org.apache.nifi.registry,nifi-registry-test,"registry,testing,apache"
it.unibz.inf.ontop,ontop-reformulation-sql,sql
io.pravega,pravega-keycloak-client,"client,io"
org.openscience.cdk,cdk-diff,diff
io.thorntail,ejb-remote,"ejb,remote,io"
org.eclipse.leshan,leshan-client-core,"eclipse,client"
com.azure,azure-core-experimental,"experimental,azure"
org.teiid.wildfly.connectors,connector-simpledb,connector
com.blazebit,blaze-persistence-integration-querydsl-expressions-jakarta,"persistence,integration,expression"
net.java.jinput,wintab-plugin,plugin
org.restlet.osgi,org.restlet.ext.ssl,"ssl,osgi"
org.wso2.carbon.identity.conditional.auth.functions,org.wso2.carbon.identity.conditional.auth.functions.cookie,"authentication,identity"
de.tudarmstadt.ukp.clarin.webanno,webanno-plugin-manager,"plugin,manager"
org.resthub,resthub-test,testing
org.jberet,jberet-support,support
org.opendaylight.controller.samples,sample-toaster,"controller,example"
org.apache.camel,camel-debezium-sqlserver,"sql,apache,camel"
org.bytedeco,numpy-platform,platform
org.apache.plc4x,plc4x-protocols-s7,"apache,protocol"
org.apache.bookkeeper,cpu-affinity,"apache,cpu"
com.hccake,ballcat-spring-boot-starter-swagger,"spring,swagger,api,starter"
com.squareup.okhttp,okhttp-urlconnection,"url,client,connection,http"
org.apache.karaf.jaas,org.apache.karaf.jaas.modules,"module,apache,osgi"
org.hswebframework,hsweb-expands-script,scripting
org.apache.camel,camel-smpp,"messaging,apache,smpp,camel"
com.couchbase.client,java-client,client
org.apache.nifi,nifi-update-attribute-model,"model,apache"
commons-email,commons-email,mail
org.webjars.npm,cytoscape-cose-bilkent,"assets,web"
software.amazon.awssdk,workspaces,"aws,amazon"
org.apache.karaf,manual,"apache,osgi"
org.activiti,activiti-spring-identity,"bpm,spring,identity"
org.apache.nifi,nifi-windows-event-log-processors,"logging,event,apache,processor"
io.opencensus,opencensus-testing,"io,testing"
software.amazon.lambda,powertools-metrics,"amazon,lambda,metrics"
org.hibernate,hibernate-search-engine,"persistence,hibernate,engine,search"
